Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,avgAQI
2000-05-14,2000,5,14,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.036941,0.048,11,44,0.366667,0.5,0,6.0,2.375,4.0,5,6.0,16.041667,42.0,22,40,24.0
2000-05-15,2000,5,15,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.025867,0.045,10,42,0.361111,0.5,22,6.0,3.047619,7.0,22,10.0,22.52381,56.0,21,53,27.75
2000-05-16,2000,5,16,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.040176,0.046,13,43,0.458333,0.6,1,7.0,4.0833330000000005,14.0,5,20.0,28.291667,55.0,4,52,30.5
2000-05-17,2000,5,17,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.052882,0.06,11,67,0.4,0.6,9,7.0,4.25,14.0,8,20.0,27.625,62.0,6,60,38.5
2000-05-18,2000,5,18,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.036941,0.047,11,44,0.404167,0.5,11,6.0,0.916667,3.0,14,4.0,22.0,50.0,20,47,25.25
2000-05-19,2000,5,19,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.022588,0.028,21,26,0.3625,0.4,0,5.0,1.791667,14.0,13,20.0,16.136364,24.0,3,23,18.5
2000-05-20,2000,5,20,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.018235,0.03,23,28,0.345833,0.5,17,6.0,2.875,8.0,4,11.0,20.291667,34.0,19,32,19.25
2000-05-21,2000,5,21,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.018706,0.029,7,27,0.35,0.5,0,6.0,1.416667,2.0,6,3.0,17.875,31.0,20,29,16.25
2000-05-22,2000,5,22,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.021412,0.025,11,23,0.391667,0.4,0,5.0,2.666667,8.0,21,11.0,21.0,29.0,5,27,16.5
2000-05-23,2000,5,23,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.032529,0.042,20,39,0.483333,0.8,11,9.0,4.2083330000000005,9.0,6,13.0,23.958333,41.0,8,39,25.0
2000-05-24,2000,5,24,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.028941,0.044,11,41,0.375,0.5,10,6.0,4.125,10.0,8,14.0,30.291667,59.0,20,56,29.25
2000-05-25,2000,5,25,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.028294,0.05,10,46,0.420833,0.6,23,7.0,3.916667,10.0,8,14.0,31.625,62.0,20,60,31.75
2000-05-26,2000,5,26,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.031706,0.041,10,38,0.320833,0.6,0,7.0,2.083333,5.0,1,7.0,19.041667,41.0,0,39,22.75
2000-05-27,2000,5,27,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.024,0.034,9,31,0.320833,0.5,23,6.0,4.666667,11.0,21,16.0,26.125,47.0,22,44,24.25
2000-05-28,2000,5,28,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.029929,0.039,10,36,0.344444,0.5,0,6.0,1.809524,4.0,0,6.0,12.842105,30.0,0,28,19.0
2000-05-29,2000,5,29,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.021882,0.03,10,28,0.291667,0.4,0,5.0,1.708333,3.0,2,4.0,10.166667,18.0,22,17,13.5
2000-05-30,2000,5,30,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.0232,0.031,9,29,0.3125,0.4,21,5.0,1.590909,4.0,9,6.0,15.55,29.0,22,27,16.75
2000-05-31,2000,5,31,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.017353,0.029,10,27,0.35,0.5,23,6.0,1.666667,3.0,10,4.0,21.333333,34.0,19,32,17.25
2000-06-01,2000,6,1,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.032412,0.062,11,74,0.645833,1.0,23,11.0,8.791667,23.0,10,33.0,45.041667,76.0,22,74,48.0
2000-06-02,2000,6,2,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.049,0.0819999999999999,11,140,0.7625,1.1,0,13.0,5.5833330000000005,10.0,9,14.0,38.291667,70.0,0,68,58.75
2000-06-03,2000,6,3,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.022,0.038,11,35,0.304167,0.6,23,7.0,2.375,10.0,0,14.0,16.333333,45.0,23,42,24.5
2000-06-04,2000,6,4,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.030706,0.044,8,41,0.4125,0.7,1,8.0,2.708333,7.0,7,10.0,20.75,52.0,0,49,27.0
2000-06-05,2000,6,5,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.028412,0.031,22,29,0.320833,0.4,7,5.0,2.291667,7.0,4,10.0,18.125,34.0,5,32,19.0
2000-06-06,2000,6,6,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.023647,0.032,20,30,0.227778,0.3,18,3.0,1.5,3.0,3,4.0,9.444444,15.0,17,14,12.75
2000-06-07,2000,6,7,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.020824,0.039,11,36,0.295833,0.7,23,8.0,2.5,7.0,23,10.0,21.333333,57.0,20,54,27.0
2000-06-08,2000,6,8,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.037882,0.049,10,45,0.7125,1.0,5,11.0,5.7083330000000005,14.0,3,20.0,37.458333,65.0,19,63,34.75
2000-06-09,2000,6,9,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.060118,0.088,11,156,0.533333,0.7,22,8.0,11.791667,25.0,9,36.0,38.611111,69.0,21,67,66.75
2000-06-10,2000,6,10,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.089647,0.117,11,213,0.6533329999999999,0.8,0,9.0,10.625,17.0,1,24.0,29.958333000000003,52.0,0,49,73.75
2000-06-13,2000,6,13,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.018765,0.023,20,21,0.475,0.5,20,6.0,1.75,4.0,7,6.0,16.375,29.0,18,27,15.0
2000-06-14,2000,6,14,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.014412,0.021,8,19,0.376923,0.5,12,6.0,1.333333,2.0,2,3.0,18.625,29.0,5,27,13.75
2000-06-15,2000,6,15,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.0168819999999999,0.027,14,25,0.645455,0.7,15,8.0,1.625,2.0,2,3.0,23.625,37.0,15,35,17.75
2000-06-16,2000,6,16,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.028,0.052,10,48,0.6125,0.7,5,8.0,3.857143,7.0,5,10.0,30.666667,43.0,19,41,26.75
2000-06-17,2000,6,17,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.035294,0.062,9,74,0.533333,0.7,0,8.0,4.3333330000000005,8.0,9,11.0,20.958333,41.0,0,39,33.0
2000-06-18,2000,6,18,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.026353,0.037,10,34,0.470833,0.6,20,7.0,2.291667,4.0,8,6.0,19.416667,40.0,19,38,21.25
2000-06-19,2000,6,19,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.017647,0.034,11,31,0.420833,0.9,23,10.0,2.625,12.0,23,17.0,19.083333,47.0,21,44,25.5
2000-06-20,2000,6,20,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.047471,0.065,11,84,0.670833,1.2,2,14.0,3.333333,10.0,0,14.0,25.782609,43.0,0,41,38.25
2000-06-21,2000,6,21,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.033176,0.049,9,45,0.420833,0.5,0,6.0,2.333333,5.0,5,7.0,21.125,40.0,5,38,24.0
2000-06-22,2000,6,22,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.036176,0.046,12,43,0.5625,0.7,11,8.0,6.3333330000000005,18.0,6,26.0,30.166667,40.0,22,38,28.75
2000-06-23,2000,6,23,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.026,0.048,10,44,0.429167,0.6,0,7.0,4.2083330000000005,12.0,2,17.0,24.375,50.0,22,47,28.75
2000-06-24,2000,6,24,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.058529,0.071,12,101,0.764706,1.1,4,13.0,4.0,8.0,0,11.0,26.105263,50.0,0,47,43.0
2000-06-25,2000,6,25,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.021176,0.043,7,40,0.408333,0.5,22,6.0,2.291667,3.0,0,4.0,14.0,30.0,22,28,19.5
2000-06-26,2000,6,26,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.039118,0.058,11,61,0.5625,0.7,9,8.0,4.125,8.0,7,11.0,26.708333000000003,42.0,21,40,30.0
2000-06-27,2000,6,27,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.025706,0.049,9,45,0.533333,0.6,0,7.0,5.3333330000000005,13.0,10,19.0,28.958333000000003,40.0,5,38,27.25
2000-06-28,2000,6,28,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.0274,0.057,9,58,0.45,0.5,0,6.0,3.583333,8.0,8,11.0,23.541667,43.0,23,41,29.0
2000-06-29,2000,6,29,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.026647,0.047,10,44,1.9,3.2,23,36.0,1.857143,4.0,5,6.0,28.904762,50.0,21,47,33.25
2000-06-30,2000,6,30,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.027941,0.048,9,44,2.854167,3.3,19,38.0,2.75,9.0,5,13.0,24.166667,48.0,23,45,35.0
2000-07-01,2000,7,1,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.033,0.053,9,49,1.108333,1.9,0,22.0,3.375,9.0,0,13.0,29.875,61.0,23,58,35.5
2000-07-02,2000,7,2,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.055647,0.074,12,112,0.75,1.1,5,13.0,6.625,18.0,7,26.0,31.416667,62.0,0,60,52.75
2000-07-03,2000,7,3,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.045588,0.07,10,100,0.779167,0.9,20,10.0,6.166667,13.0,7,19.0,30.041667,50.0,6,47,44.0
2000-07-04,2000,7,4,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.033353,0.053,10,49,0.958333,2.0,23,23.0,5.25,12.0,22,17.0,28.416667,63.0,20,61,37.5
2000-07-05,2000,7,5,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.033471,0.05,8,46,0.883333,2.0,0,23.0,2.041667,5.0,0,7.0,20.208333,33.0,0,31,26.75
2000-07-06,2000,7,6,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.031412,0.053,11,49,0.895833,1.5,21,17.0,2.916667,8.0,9,11.0,15.958332999999998,45.0,20,42,29.75
2000-07-07,2000,7,7,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.025824,0.035,9,32,0.979167,1.4,0,16.0,2.208333,6.0,4,9.0,13.708332999999998,23.0,4,22,19.75
2000-07-08,2000,7,8,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.021294,0.038,11,35,0.813333,1.0,0,11.0,2.0,6.0,23,9.0,16.7,43.0,23,41,24.0
2000-07-09,2000,7,9,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.042529,0.057,8,58,0.791667,1.3,5,15.0,6.416667,15.0,4,21.0,23.208333,45.0,1,42,34.0
2000-07-10,2000,7,10,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.040706,0.058,9,61,0.6,0.7,7,8.0,4.291667,12.0,7,17.0,20.291667,39.0,6,37,30.75
2000-07-11,2000,7,11,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.031412,0.052,10,48,0.4625,0.7,22,8.0,2.333333,5.0,23,7.0,19.625,59.0,20,56,29.75
2000-07-12,2000,7,12,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.032529,0.057,11,58,0.475,0.7,0,8.0,2.083333,6.0,19,9.0,21.25,66.0,19,64,34.75
2000-07-13,2000,7,13,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.035706,0.061,10,71,0.6625,0.8,1,9.0,5.5,16.0,8,23.0,34.166667,58.0,1,55,39.5
2000-07-14,2000,7,14,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.037176,0.039,9,36,0.5,0.5,0,6.0,1.875,4.0,7,6.0,19.833333,33.0,5,31,19.75
2000-07-15,2000,7,15,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.028412,0.031,7,29,0.441176,0.5,0,6.0,1.181818,2.0,20,3.0,13.333332999999998,34.0,21,32,17.5
2000-07-16,2000,7,16,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.041647,0.059,9,64,0.4875,0.6,0,7.0,2.791667,4.0,2,6.0,14.541667000000002,29.0,19,27,26.0
2000-07-17,2000,7,17,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.029294,0.047,9,44,0.5125,0.6,6,7.0,1.25,2.0,5,3.0,19.5,37.0,4,35,22.25
2000-07-18,2000,7,18,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.051875,0.075,8,115,0.747059,0.9,19,10.0,6.555556,16.0,6,23.0,38.142857,46.0,6,43,47.75
2000-08-05,2000,8,5,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.029235,0.054,11,50,0.433333,0.8,23,9.0,2.0,5.0,20,7.0,30.6,57.0,21,54,30.0
2000-08-06,2000,8,6,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.046235,0.064,10,80,0.770833,1.1,2,13.0,4.2083330000000005,10.0,7,14.0,24.875,50.0,7,47,38.5
2000-08-07,2000,8,7,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.035706,0.067,11,90,0.575,0.8,22,9.0,3.25,5.0,21,7.0,26.791667,63.0,21,61,41.75
2000-08-08,2000,8,8,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.034529,0.064,10,80,0.65,0.8,0,9.0,8.916667,20.0,21,29.0,34.916667,63.0,22,61,44.75
2000-08-09,2000,8,9,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.043882,0.059,10,64,0.7125,0.8,8,9.0,4.7083330000000005,9.0,5,13.0,37.041667,59.0,1,56,35.5
2000-08-10,2000,8,10,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.039529,0.065,10,84,0.638889,0.8,0,9.0,3.809524,12.0,6,17.0,29.631579,66.0,21,64,43.5
2000-08-11,2000,8,11,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.051588,0.075,11,115,0.695833,0.8,0,9.0,2.333333,5.0,12,7.0,24.25,41.0,4,39,42.5
2000-08-12,2000,8,12,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.023941,0.027,10,25,0.429167,0.6,0,7.0,2.291667,8.0,23,11.0,9.791667,20.0,19,19,15.5
2000-08-13,2000,8,13,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.023176,0.027,11,25,0.358333,0.4,0,5.0,1.083333,8.0,16,11.0,5.8333330000000005,8.0,16,8,12.25
2000-08-14,2000,8,14,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.014824,0.018,7,17,0.4,0.5,17,6.0,0.041667,1.0,0,1.0,9.25,19.0,13,18,10.5
2000-08-15,2000,8,15,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.023235,0.041,11,38,0.4875,0.9,22,10.0,1.041667,5.0,19,7.0,18.958333,61.0,20,58,28.25
2000-08-16,2000,8,16,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.029059,0.044,10,41,0.629167,0.9,0,10.0,3.25,16.0,9,23.0,23.416667,47.0,6,44,29.5
2000-08-17,2000,8,17,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.017375,0.033,9,31,0.455556,0.8,23,9.0,2.05,4.0,19,6.0,23.315789,47.0,21,44,22.5
2000-08-18,2000,8,18,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.012176,0.023,11,21,0.729167,1.0,1,11.0,3.25,7.0,19,10.0,25.958333,42.0,0,40,20.5
2000-08-19,2000,8,19,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.023059,0.041,9,38,0.5125,0.7,0,8.0,2.375,6.0,3,9.0,17.75,31.0,21,29,21.0
2000-08-20,2000,8,20,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.019647,0.034,10,31,0.4125,0.6,0,7.0,1.375,2.0,4,3.0,12.625,34.0,19,32,18.25
2000-08-21,2000,8,21,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.014706,0.03,11,28,0.45,0.8,23,9.0,2.041667,6.0,21,9.0,17.541667,46.0,21,43,22.25
2000-08-22,2000,8,22,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.042765,0.051,12,47,0.804167,1.1,2,13.0,5.166667,12.0,10,17.0,29.416667,41.0,10,39,29.0
2000-08-23,2000,8,23,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.022235,0.046,7,43,0.5125,0.7,22,8.0,2.666667,7.0,23,10.0,26.666667,48.0,22,45,26.5
2000-08-24,2000,8,24,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.025235,0.05,11,46,0.820833,1.0,3,11.0,6.166667,10.0,2,14.0,36.708333,73.0,20,71,35.5
2000-08-25,2000,8,25,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.020176,0.042,10,39,0.720833,1.2,2,14.0,2.916667,8.0,23,11.0,26.416667,56.0,0,53,29.25
2000-08-26,2000,8,26,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.035625,0.058,11,61,0.941667,1.5,4,17.0,5.1,11.0,4,16.0,35.956522,57.0,22,54,37.0
2000-08-27,2000,8,27,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.045118,0.065,10,84,0.7375,0.9,2,10.0,7.833333,25.0,7,36.0,27.041667,51.0,1,48,44.5
2000-08-28,2000,8,28,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.03,0.038,11,35,0.675,0.7,5,8.0,2.25,7.0,14,10.0,24.25,46.0,5,43,24.0
2000-08-29,2000,8,29,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.022824,0.033,10,31,0.5125,0.6,0,7.0,1.333333,4.0,17,6.0,15.833332999999998,25.0,5,24,17.0
2000-08-30,2000,8,30,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.0068819999999999,0.016,8,15,0.545833,0.9,21,10.0,5.875,13.0,16,19.0,18.291667,33.0,19,31,18.75
2000-08-31,2000,8,31,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.005,0.005,22,5,0.833333,1.0,0,11.0,1.4285709999999998,2.0,0,3.0,20.0,22.0,5,21,10.0
2000-09-01,2000,9,1,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.008471,0.016,9,15,0.526316,0.6,11,7.0,1.125,7.0,18,10.0,14.791667000000002,22.0,18,21,13.25
2000-09-02,2000,9,2,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.017529,0.039,10,36,0.6444439999999999,0.8,14,9.0,2.7,18.0,7,26.0,18.444444,27.0,19,25,24.0
2000-09-03,2000,9,3,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.015294,0.028,9,26,0.795833,0.8,1,9.0,3.833333,10.0,9,14.0,24.541667,38.0,23,36,21.25
2000-09-04,2000,9,4,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.031176,0.043,9,40,0.725,0.9,6,10.0,2.5,13.0,8,19.0,16.666667,38.0,0,36,26.25
2000-09-05,2000,9,5,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.018375,0.029,8,27,0.341667,0.4,0,5.0,1.545455,8.0,18,11.0,11.727273,36.0,19,34,19.25
2000-09-06,2000,9,6,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.014294,0.028,10,26,0.379167,0.8,22,9.0,3.083333,6.0,9,9.0,17.666667,43.0,20,41,21.25
2000-09-07,2000,9,7,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.019294,0.028,9,26,0.6375,1.0,1,11.0,3.083333,7.0,0,10.0,29.916667,45.0,19,42,22.25
2000-09-08,2000,9,8,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.016647,0.033,10,31,0.491667,0.6,20,7.0,6.291667,13.0,7,19.0,33.083333,49.0,21,46,25.75
2000-09-09,2000,9,9,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.023882,0.049,10,45,0.870833,1.3,23,15.0,9.625,17.0,13,24.0,44.833333,73.0,13,71,38.75
2000-09-10,2000,9,10,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.036467,0.046,10,43,0.9,1.4,0,16.0,5.714286,21.0,7,30.0,22.190476,38.0,0,36,31.25
2000-09-11,2000,9,11,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.034294,0.051,8,47,0.541667,0.7,2,8.0,1.75,4.0,9,6.0,21.25,53.0,6,50,27.75
2000-09-12,2000,9,12,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.021,0.023,13,21,0.53125,0.6,7,7.0,1.631579,3.0,6,4.0,21.736842000000006,41.0,6,39,17.75
2000-09-13,2000,9,13,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.024,0.042,10,39,0.5125,0.6,8,7.0,1.75,4.0,7,6.0,20.958333,42.0,7,40,23.0
2000-09-14,2000,9,14,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.044765,0.052,19,48,0.479167,0.6,0,7.0,2.5,6.0,8,9.0,16.5,21.0,9,20,21.0
2000-09-15,2000,9,15,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.025588,0.038,10,35,0.479167,0.6,7,7.0,1.75,4.0,7,6.0,22.25,49.0,6,46,23.5
2000-09-16,2000,9,16,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.012706,0.021,7,19,0.35,0.4,0,5.0,1.333333,3.0,22,4.0,14.684211,28.0,22,26,13.5
2000-09-17,2000,9,17,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.022647,0.039,11,36,0.425,0.5,1,6.0,4.166667,8.0,22,11.0,19.083333,39.0,23,37,22.5
2000-09-18,2000,9,18,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.007765,0.016,8,15,0.8,1.0,10,11.0,11.708333,22.0,8,31.0,48.041667,63.0,11,61,29.5
2000-09-19,2000,9,19,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.008765,0.016,9,15,0.775,0.9,0,10.0,2.375,6.0,7,9.0,29.375,41.0,0,39,18.25
2000-09-20,2000,9,20,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.034941,0.04,10,37,0.745833,0.9,20,10.0,13.583332999999998,36.0,9,51.0,36.458333,75.0,18,73,42.75
2000-09-21,2000,9,21,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.024294,0.038,9,35,0.525,0.9,0,10.0,4.625,10.0,7,14.0,20.0,33.0,6,31,22.5
2000-09-22,2000,9,22,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.009941,0.022,9,20,0.5125,0.8,22,9.0,2.625,4.0,6,6.0,24.458333,42.0,19,40,18.75
2000-09-23,2000,9,23,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.024063,0.031,8,29,0.5444439999999999,0.9,0,10.0,2.052632,5.0,3,7.0,26.52381,41.0,0,39,21.25
2000-09-24,2000,9,24,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.019353,0.023,21,21,0.2125,0.3,9,3.0,2.916667,20.0,9,29.0,15.0,22.0,5,21,18.5
2000-09-25,2000,9,25,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.015059,0.021,7,19,0.0375,0.1,0,1.0,0.916667,3.0,20,4.0,11.666667,26.0,20,25,12.25
2000-09-26,2000,9,26,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.009471,0.013,8,12,0.079167,0.1,0,1.0,1.045455,2.0,0,3.0,11.791667,16.0,8,15,7.75
2000-09-27,2000,9,27,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.0069409999999999,0.016,9,15,0.4125,0.9,23,10.0,8.375,13.0,14,19.0,33.125,47.0,19,44,22.0
2000-09-28,2000,9,28,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.017824,0.02,9,19,0.479167,1.0,0,11.0,5.9583330000000005,19.0,4,27.0,21.375,41.0,0,39,24.0
2000-09-29,2000,9,29,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.011294,0.026,8,24,0.125,0.8,23,9.0,3.916667,9.0,19,13.0,17.458333,38.0,20,36,20.5
2000-09-30,2000,9,30,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.010538,0.03,11,28,0.642857,0.9,23,10.0,3.5625,9.0,22,13.0,27.25,40.0,19,38,22.25
2000-10-01,2000,10,1,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.015471,0.032,10,30,0.916667,1.3,4,15.0,5.0833330000000005,12.0,10,17.0,31.166667,43.0,10,41,25.75
2000-10-02,2000,10,2,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.014412,0.034,9,31,0.691667,1.6,23,18.0,4.727273,9.0,10,13.0,26.916667,54.0,23,51,28.25
2000-10-03,2000,10,3,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.024412,0.036,12,33,1.104167,1.9,1,22.0,11.75,23.0,11,33.0,39.166667,55.0,0,52,35.0
2000-10-04,2000,10,4,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.017667,0.034,12,31,0.64,0.8,9,9.0,4.090909,8.0,3,11.0,33.888889,46.0,3,43,23.5
2000-10-05,2000,10,5,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.008941,0.014,21,13,0.520833,0.7,0,8.0,3.458333,10.0,10,14.0,19.833333,31.0,18,29,16.0
2000-10-06,2000,10,6,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.017412,0.021,20,19,0.5875,0.7,12,8.0,3.055556,9.0,16,13.0,26.041667,45.0,16,42,20.5
2000-10-07,2000,10,7,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.022882,0.029,8,27,0.391667,0.4,0,5.0,2.041667,4.0,6,6.0,15.625,26.0,6,25,15.75
2000-10-08,2000,10,8,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.016941,0.02,8,19,0.329167,0.4,0,5.0,3.541667,11.0,7,16.0,13.541667000000002,23.0,6,22,15.5
2000-10-09,2000,10,9,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.011471,0.023,8,21,0.308333,0.4,22,5.0,2.791667,6.0,19,9.0,13.041667,27.0,20,25,15.0
